id,dateAdded,dateUpdated,brand,primaryCategories,colors,name,prices.amountMax,prices.amountMin,prices.availability,prices.color,prices.currency,prices.offer,prices.size
1456,2019-04-26T07:11:41Z,2019-04-26T07:11:41Z,Aerosoles,Shoes,Dark Tan Leather,Women's Aerosoles East Coast Mule,83.96,83.96,TRUE,Dark Tan Leather,USD,Online only: 20% off,7
1457,2019-04-26T07:11:40Z,2019-04-26T07:11:40Z,Trotters,Shoes,Black Smooth Waterproof Polyurethane/Faux Fur,women's trotters below zero waterproof ankle boot,89.95,89.95,FALSE,Black Smooth Waterproof Polyurethane/Faux Fur,USD,Online only,8.5
1458,2019-04-26T07:11:40Z,2019-04-26T07:11:40Z,Victoria K.,Shoes,Pink,Women Convertible Ballerina Ballet Flats Loafers * 2-in-1 Design by Victoria K,24.99,24.99,TRUE,Pink,USD,Online only,7
1459,2019-04-26T07:11:40Z,2019-04-26T07:11:40Z,Trotters,Shoes,White,women's trotters below zero waterproof ankle boot,89.95,89.95,FALSE,White,USD,Online only,11
1460,2019-04-26T07:11:40Z,2019-04-26T07:11:40Z,Steve Madden,Shoes,Rose Gold,Steve Madden Women's Carnival Rose Gold Ankle-High Leather Pump - 5M,18.99,18.99,FALSE,Rose Gold,USD,Online only: 73% off,9M
1461,2019-04-26T07:11:40Z,2019-04-26T07:11:40Z,Aerosoles,Shoes,White,Aerosoles Womens Lotus Plush Open Toe Casual Platform Sandals,55.5,55.5,FALSE,White,USD,Online only: 20% off,8
1462,2019-04-26T07:11:40Z,2019-04-26T07:11:40Z,Victoria K.,Shoes,Red,Women Convertible Ballerina Ballet Flats Loafers * 2-in-1 Design by Victoria K,24.99,24.99,FALSE,Red,USD,Online only,11
1463,2019-04-26T07:11:40Z,2019-04-26T07:11:40Z,Victoria K.,Shoes,Red,Women Convertible Ballerina Ballet Flats Loafers * 2-in-1 Design by Victoria K,24.99,24.99,TRUE,Red,USD,Online only,8.5
1464,2019-04-26T07:11:39Z,2019-04-26T07:11:39Z,Alfani,Shoes,Mulberry,Alfani Womens Hazzel Leather Pointed Toe Ankle Fashion Boots,38.73,38.73,TRUE,Mulberry,USD,Online only: 65% off,6.5
1465,2019-04-26T07:11:38Z,2019-04-26T07:11:38Z,Aerosoles,Shoes,White,women's aerosoles longevity ankle boot,31.68,31.68,TRUE,White,USD,Online only: 75% off,11 M US
1466,2019-04-26T07:11:37Z,2019-04-26T07:11:37Z,Floral,Shoes,Gold,FLORAL Nikki Women's Wide Width Wedge Sandal with Swirly Rhinestone Strip Vamp GOLD 6.5,49.95,49.95,TRUE,Gold,USD,Online only,8
1467,2019-04-26T07:11:36Z,2019-04-26T07:11:36Z,Soda,Shoes,Taupe,Soda Women's Daily Faux Nubuck Leather Side Zipper Ankle Bootie Heel,29.95,29.95,TRUE,Taupe,USD,Online only,11 BM US
1468,2019-04-26T07:11:36Z,2019-04-26T07:11:36Z,Soda,Shoes,Black,"Soda Women's Cutout Buckle Lug Rubber Block Heek Ankle Boot , White , 55 M US",33.99,33.99,TRUE,Black,USD,Online only,6.5 BM US
1469,2019-04-26T07:11:36Z,2019-04-26T07:11:36Z,Soda,Shoes,Black,"Soda Women's Cutout Buckle Lug Rubber Block Heek Ankle Boot , White , 55 M US",33.99,33.99,FALSE,Black,USD,Online only,8 BM US
1470,2019-04-26T07:11:36Z,2019-04-26T07:11:36Z,Soda,Shoes,White,"Soda Women's Cutout Buckle Lug Rubber Block Heek Ankle Boot , White , 55 M US",33.99,33.99,FALSE,White,USD,Online only,6.5 BM US
1471,2019-04-26T07:11:36Z,2019-04-26T07:11:36Z,Alfani,Shoes,navy texture,Alfani Womens Aleaa Leather Round Toe Ballet Flats,36.15,36.15,FALSE,navy texture,USD,Online only: 48% off,9.5
1472,2019-04-26T07:11:36Z,2019-04-26T07:11:36Z,Steve Madden,Shoes,Black,Steve Madden Women's Riesling Velvet Black Pump - 11M,21.99,21.99,FALSE,Black,USD,Online only: 63% off,11M
1473,2019-04-26T07:11:36Z,2019-04-26T07:11:36Z,Floral,Shoes,Gold,FLORAL Nikki Women's Wide Width Wedge Sandal with Swirly Rhinestone Strip Vamp GOLD 6.5,49.95,49.95,TRUE,Gold,USD,Online only,10
1474,2019-04-26T07:11:36Z,2019-04-26T07:11:36Z,Floral,Shoes,Gold,FLORAL Nikki Women's Wide Width Wedge Sandal with Swirly Rhinestone Strip Vamp GOLD 6.5,49.95,49.95,TRUE,Gold,USD,Online only,8.5
1475,2019-04-26T07:11:36Z,2019-04-26T07:11:36Z,Floral,Shoes,Gold,FLORAL Nikki Women's Wide Width Wedge Sandal with Swirly Rhinestone Strip Vamp GOLD 6.5,49.95,49.95,TRUE,Gold,USD,Online only,10.5
1476,2019-04-26T07:11:36Z,2019-04-26T07:11:36Z,Floral,Shoes,Gold,FLORAL Nikki Women's Wide Width Wedge Sandal with Swirly Rhinestone Strip Vamp GOLD 6.5,49.95,49.95,TRUE,Gold,USD,Online only,7
1477,2019-04-26T07:11:36Z,2019-04-26T07:11:36Z,Bamboo,Shoes,Leopard,"1-Hibiscus01 by Bamboo, Classic High Heel Pointy Toe Dress Plain Pump, Women New Shoes",29.99,29.99,FALSE,Leopard,USD,Online only,US 8.5
1478,2019-04-26T07:11:35Z,2019-04-26T07:11:35Z,Aerosoles,Shoes,White,"Womens Aerosoles Fifth Ave Mid Calf Boots, Black Suede",121.32,121.32,FALSE,White,USD,Online only,11
1479,2019-04-26T07:11:35Z,2019-04-26T07:11:35Z,Easy Street,Shoes,Sand Super Suede,"Easy Street Women's Proper Dress Pump, Sand Super Suede, 9.5 N US",22.97,22.97,TRUE,Sand Super Suede,USD,Online only: 21% off,8 2W US
1480,2019-04-26T07:11:35Z,2019-04-26T07:11:35Z,Softwalk,Shoes,White,Softwalk Womens Hampshire Black Snake Flats Size 6.5,109.27,109.27,TRUE,White,USD,Online only,9
1481,2019-04-26T07:11:35Z,2019-04-26T07:11:35Z,Softwalk,Shoes,Sand Nubuck Leather,Softwalk Womens Hampshire Black Snake Flats Size 6.5,41.95,41.95,FALSE,Sand Nubuck Leather,USD,Online only: 62% off,7.5
1482,2019-04-26T07:11:35Z,2019-04-26T07:11:35Z,Aerosoles,Shoes,Black,"Womens Aerosoles Fifth Ave Mid Calf Boots, Black Suede",72.31,72.31,TRUE,Black,USD,Online only: 48% off,6 US
1483,2019-04-26T07:11:35Z,2019-04-26T07:11:35Z,SummitFashions,Shoes,White,Womens 4 Inch Heels Faux Fur Strap Slide Sandal Shoe Sexy Marabou Slippers,69.95,69.95,TRUE,White,USD,Online only: 21% off,7
1484,2019-04-26T07:11:35Z,2019-04-26T07:11:35Z,Easy Street,Shoes,White,"Easy Street Women's Proper Dress Pump, Sand Super Suede, 9.5 N US",85.79,85.79,FALSE,White,USD,Online only,7
1485,2019-04-26T07:11:35Z,2019-04-26T07:11:35Z,Alfani,Shoes,Black,Alfani Womens Fawwn Closed Toe Ankle Fashion Boots,49.98,49.98,TRUE,Black,USD,Online only: 58% off,11
1486,2019-04-26T07:11:34Z,2019-04-26T07:11:34Z,Charles by Charles David,Shoes,Nude Leather,Women's Charles by Charles David Kitten Pump,15.99,15.99,TRUE,Nude Leather,USD,Online only: 84% off,8M
1487,2019-04-26T07:11:34Z,2019-04-26T07:11:34Z,Pleaser,Shoes,Rainbow Multi Glitter/Neon White Synthetic,Women's Pleaser Adore 1018RBG Open Toe Bootie,83.95,83.95,FALSE,Rainbow Multi Glitter/Neon White Synthetic,USD,Online only,11
1488,2019-04-26T07:11:34Z,2019-04-26T07:11:34Z,Steve Madden,Shoes,Black,Steve Madden Women's Addon Suede Black Pump - 11M,18.95,18.95,FALSE,Black,USD,Online only: 81% off,11M
1489,2019-04-26T07:11:34Z,2019-04-26T07:11:34Z,Steve Madden,Shoes,Natural,Steve Madden Women's Andrea Leather Black Pump - 9M,23.27,23.27,TRUE,Natural,USD,Online only: 71% off,11M
1490,2019-04-26T07:11:34Z,2019-04-26T07:11:34Z,Softwalk,Shoes,Red Nubuck Leather,Softwalk Womens Hampshire Black Snake Flats Size 6.5,55.76,55.76,FALSE,Red Nubuck Leather,USD,Online only,9.5
1491,2019-04-26T07:11:34Z,2019-04-26T07:11:34Z,Charles by Charles David,Shoes,Nude Leather,Women's Charles by Charles David Kitten Pump,49.95,49.95,TRUE,Nude Leather,USD,Online only: 50% off,6.5
1492,2019-04-26T07:11:34Z,2019-04-26T07:11:34Z,Soda,Shoes,Black,"Stage by Soda, Block Heel Peep Toe Open Back Ankle Booties w Perforated Cuts, Women Shoes",32.99,32.99,FALSE,Black,USD,Online only,US 8.5
1493,2019-04-26T07:11:34Z,2019-04-26T07:11:34Z,Flexus,Shoes,Tan,Flexus Women's WILLA Sandals NAVY 36 M EU 5.5-6 M,109.27,109.27,TRUE,Tan,USD,Online only,40 EU / 9 US
1494,2019-04-26T07:11:34Z,2019-04-26T07:11:34Z,City Classified,Shoes,Orange,City Classified Wome's Pointy Toe Cutout Ankle Strap Flat Sandal,22.99,22.99,FALSE,Orange,USD,Online only,6.5 BM US
1495,2019-04-26T07:11:34Z,2019-04-26T07:11:34Z,Pleaser,Shoes,Black Suede/Black Matte,Women's Pleaser Adore 1019 Open Toe Bootie,99.95,99.95,TRUE,Black Suede/Black Matte,USD,Online only,9
1496,2019-04-26T07:11:34Z,2019-04-26T07:11:34Z,City Classified,Shoes,Black,"City Classified Wome's Pointy Toe Cutout Ankle Strap Flat Sandal (Blue, 7 B(M) US)",22.99,22.99,FALSE,Black,USD,Online only,7.5 BM US
1497,2019-04-26T07:11:34Z,2019-04-26T07:11:34Z,City Classified,Shoes,Vino,"City Classified Women's Closed Toe Back Lace Tie Knee High Low Heel Boot (Vino, 11 B(M) US)",33.62,33.62,FALSE,Vino,USD,Online only,8 BM US
1498,2019-04-26T07:11:34Z,2019-04-26T07:11:34Z,Charles by Charles David,Shoes,Silver,Women's Charles by Charles David Kitten Pump,45.38,45.38,TRUE,Silver,USD,Online only,6
1499,2019-04-26T07:11:34Z,2019-04-26T07:11:34Z,Softwalk,Shoes,Red Nubuck Leather,Softwalk Womens Hampshire Black Snake Flats Size 6.5,55.76,55.76,FALSE,Red Nubuck Leather,USD,Online only,8
1500,2019-04-26T07:11:34Z,2019-04-26T07:11:34Z,Penny Loves Kenny,Shoes,Red Stain Fabric,Penny Loves Kenny Women's Opus Dgn Satin Black High-Top Silk Pump - 7.5M,47.8,47.8,TRUE,Red Stain Fabric,USD,Online only: 18% off,7.5
1501,2019-04-26T07:11:33Z,2019-04-26T07:11:33Z,Callisto,Shoes,Black,Callisto Women's Advisor Camel Pump - 11M,59.64,59.64,FALSE,Black,USD,Online only: 19% off,5
1502,2019-04-26T07:11:33Z,2019-04-26T07:11:33Z,SALE,Shoes,Black/White Patent,"*5 Pump W/ Contrast Piping Bow - Black/White Patent, 6",36.29,36.29,FALSE,Black/White Patent,USD,Online only,7
1503,2019-04-26T07:11:33Z,2019-04-26T07:11:33Z,Madden Girl,Shoes,Black,Madden Girl Women's Violaaa Fabric Black Ankle-High Pump - 8.5M,21.99,21.99,TRUE,Black,USD,Online only: 60% off,8.5M
1504,2019-04-26T07:11:33Z,2019-04-26T07:11:33Z,Callisto,Shoes,Grey Suede,Callisto Women's Advisor Camel Pump - 11M,52.97,52.97,FALSE,Grey Suede,USD,Online only,7.5
1505,2019-04-26T07:11:33Z,2019-04-26T07:11:33Z,Callisto,Shoes,Camel,Callisto Women's Advisor Camel Pump - 11M,58.93,58.93,FALSE,Camel,USD,Online only: 20% off,5.5
1506,2019-04-26T07:11:33Z,2019-04-26T07:11:33Z,Steve Madden,Shoes,Black,Steve Madden Women's Andrea Leather Black Pump - 9M,18.95,18.95,FALSE,Black,USD,Online only: 76% off,9M
1507,2019-04-26T07:11:33Z,2019-04-26T07:11:33Z,Callisto,Shoes,Grey Suede,Callisto Women's Advisor Camel Pump - 11M,60.04,60.04,TRUE,Grey Suede,USD,Online only: 18% off,5
1508,2019-04-26T07:11:33Z,2019-04-26T07:11:33Z,Steve Madden,Shoes,Black,Steve Madden Women's Ballard Suede Black Ankle-High Pump - 7M,27.68,27.68,FALSE,Black,USD,Online only: 63% off,10M
1509,2019-04-26T07:11:33Z,2019-04-26T07:11:33Z,Fergie Shoes,Shoes,Black Leather,Women's Fergie Footwear Admire Bootie,139.95,139.95,FALSE,Black Leather,USD,Online only,11
1510,2019-04-26T07:11:33Z,2019-04-26T07:11:33Z,Callisto,Shoes,Camel,Callisto Women's Advisor Camel Pump - 11M,58.93,58.93,TRUE,Camel,USD,Online only: 20% off,6.5
1511,2019-04-26T07:11:33Z,2019-04-26T07:11:33Z,Nature Breeze,Shoes,Black,Women Leatherette Quilted Strap Cigar Heel Ankle Bootie BD83,43.99,43.99,FALSE,Black,USD,Online only,6.5
1512,2019-04-26T07:11:33Z,2019-04-26T07:11:33Z,Fergie Shoes,Shoes,Black Leather,Women's Fergie Footwear Admire Bootie,119.75,119.75,TRUE,Black Leather,USD,Online only,10
1513,2019-04-26T07:11:33Z,2019-04-26T07:11:33Z,Callisto,Shoes,Camel,Callisto Women's Advisor Camel Pump - 11M,22.99,22.99,TRUE,Camel,USD,Online only: 79% off,11M
1514,2019-04-26T07:11:32Z,2019-04-26T07:11:32Z,The Highest Heel,Shoes,Black,Women's Shoes 5 Flame Heel Pump Open Toe On Tractor Outsole - Gold Leop Glitter,12.15,12.15,TRUE,Black,USD,Online only: 24% off,Size 10
1515,2019-04-26T07:11:32Z,2019-04-26T07:11:32Z,The Highest Heel,Shoes,Pewter,Women's Shoes 5 Flame Heel Pump Open Toe On Tractor Outsole Pewter Leop Glitter,12.15,12.15,TRUE,Pewter,USD,Online only,7
1516,2019-04-26T07:11:32Z,2019-04-26T07:11:32Z,Dyeables,Shoes,Silver Shimmer,Women's Dyeables Sienna,43.96,43.96,TRUE,Silver Shimmer,USD,Online only: 44% off,5.5
1517,2019-04-26T07:11:32Z,2019-04-26T07:11:32Z,Aerosoles,Shoes,Black Leather,Women's Aerosoles East Coast Mule,83.96,83.96,TRUE,Black Leather,USD,Online only: 20% off,6
1518,2019-04-26T07:11:32Z,2019-04-26T07:11:32Z,Franco Sarto,Shoes,Black Synthetic,Franco Sarto Womens ILANA Almond Toe Knee High Fashion Boots,133.4,133.4,TRUE,Black Synthetic,USD,Online only,11
1519,2019-04-26T07:11:32Z,2019-04-26T07:11:32Z,FRANCO SARTO,Shoes,Black Leather,Franco Sarto Womens CUTLER Knee High Boot,74.97,74.97,FALSE,Black Leather,USD,Online only,9.5 M US
1520,2019-04-26T07:11:32Z,2019-04-26T07:11:32Z,Franco Sarto,Shoes,BLACK,Franco Sarto Womens Knoll Suede Square Toe Knee-High Boots,109.99,109.99,TRUE,BLACK,USD,Online only: 42% off,9 BM US
1521,2019-04-26T07:11:31Z,2019-04-26T07:11:31Z,Dr. Comfort,Shoes,Green,Dr. Comfort Refresh Women's Athletic Shoe: 4 Medium (A/B) Blue Elastic Standard Laces,139,139,TRUE,Green,USD,Online only,7.5
1522,2019-04-26T07:11:31Z,2019-04-26T07:11:31Z,Soda,Shoes,Brown,"Ahoy by Soda, Women Fashion Military Lace Up Combat Boots",32.5,32.5,TRUE,Brown,USD,Online only,5.5
1523,2019-04-26T07:11:31Z,2019-04-26T07:11:31Z,Steve Madden,Shoes,Black Multi,Steve Madden Women's Fabulous Black Multi Ankle-High Fabric Pump - 7.5M,21.99,21.99,FALSE,Black Multi,USD,Online only: 76% off,6.5M
1524,2019-04-26T07:11:31Z,2019-04-26T07:11:31Z,Steve Madden,Shoes,Black Multi,Steve Madden Women's Fabulous Black Multi Ankle-High Fabric Pump - 7.5M,23.07,23.07,FALSE,Black Multi,USD,Online only: 74% off,10M
1525,2019-04-26T07:11:31Z,2019-04-26T07:11:31Z,Unique Bargains,Shoes,Black,Women Contrast Color PU Panel Mesh Training Shoes,35.91,35.91,TRUE,Black,USD,Online only: 50% off,8.5
1526,2019-04-26T07:11:31Z,2019-04-26T07:11:31Z,Trotters,Shoes,White,women's trotters below zero waterproof ankle boot,109.27,109.27,TRUE,White,USD,Online only,7
1527,2019-04-26T07:11:31Z,2019-04-26T07:11:31Z,Steve Madden,Shoes,Black,Steve Madden Women's Fiona Nubuck Black Pump - 7.5M,23.07,23.07,FALSE,Black,USD,Online only: 92% off,8M
1528,2019-04-26T07:11:31Z,2019-04-26T07:11:31Z,Steve Madden,Shoes,Black,Steve Madden Women's Glitter Leather Black Pump - 8.5M,21.99,21.99,TRUE,Black,USD,Online only: 78% off,10M
1529,2019-04-26T07:11:31Z,2019-04-26T07:11:31Z,Blossom,Shoes,Beige,Blossom Vice 261 Women's T-strap Rhinestone Heels,49.99,49.99,TRUE,Beige,USD,Online only,7
1530,2019-04-26T07:11:30Z,2019-04-26T07:11:30Z,Blossom,Shoes,Nude,Blossom Robin 110 Women's Rounded Toe Ankle Strap Pump,39.99,39.99,TRUE,Nude,USD,Online only,9
1531,2019-04-26T07:11:30Z,2019-04-26T07:11:30Z,AARON,Shoes,Black,Ahnu Sugar Peak Winter Boot - Women's,229.98,229.98,TRUE,Black,USD,Online only,11
1532,2019-04-26T07:11:30Z,2019-04-26T07:11:30Z,Blossom,Shoes,Nude Sparkle,Blossom Vice 261 Women's T-strap Rhinestone Heels,49.99,49.99,TRUE,Nude Sparkle,USD,Online only,10
1533,2019-04-26T07:11:30Z,2019-04-26T07:11:30Z,Tretorn,Shoes,Lite Grey / Lite Grey / White / Lite Grey,Tretorn Women's Camden 3 Suede Lite Grey / White Ankle-High Fashion Sneaker - 4.5M,64,64,TRUE,Lite Grey / Lite Grey / White / Lite Grey,USD,Online only,4M
1534,2019-04-26T07:11:30Z,2019-04-26T07:11:30Z,Blossom,Shoes,Nude,Blossom Robin 110 Women's Rounded Toe Ankle Strap Pump,39.99,39.99,TRUE,Nude,USD,Online only,8
1535,2019-04-26T07:11:30Z,2019-04-26T07:11:30Z,Steve Madden,Shoes,Black,Steve Madden Women's Madelena Suede Black Pump - 9M,18.99,18.99,FALSE,Black,USD,Online only: 79% off,9.5M
1536,2019-04-26T07:11:30Z,2019-04-26T07:11:30Z,Tretorn,Shoes,Black / White,Tretorn Women's Camden 3 Suede Lite Grey / White Ankle-High Fashion Sneaker - 4.5M,37.57,37.57,TRUE,Black / White,USD,Online only: 53% off,5M
1537,2019-04-26T07:11:28Z,2019-04-26T07:11:28Z,Blossom,Shoes,Silver,"Robin23 by Blossom, Mesh Glitter Round Toe Low Platform Stiletto Heel Dress Pump",29.99,29.99,TRUE,Silver,USD,Online only,7
1538,2019-04-26T07:11:26Z,2019-04-26T07:11:26Z,Soda,Shoes,Black,"Soda Women's Dimple Faux Suede Fringe Cowboy Stacked Heel Ankle Boot (Taupe, 7.5 B(M) US)",24.99,24.99,TRUE,Black,USD,Online only,8 BM US
1539,2019-04-26T07:11:25Z,2019-04-26T07:11:25Z,Dr. Comfort,Shoes,Blue,Dr. Comfort Refresh Women's Athletic Shoe: 4 Medium (A/B) Blue Elastic Standard Laces,139,139,TRUE,Blue,USD,Online only,6
1540,2019-04-26T07:11:25Z,2019-04-26T07:11:25Z,Soda,Shoes,Cognac,"Soda Women's Dimple Faux Suede Fringe Cowboy Stacked Heel Ankle Boot (Taupe, 7.5 B(M) US)",24.99,24.99,TRUE,Cognac,USD,Online only,5.5 BM US
1541,2019-04-26T07:11:25Z,2019-04-26T07:11:25Z,Soda,Shoes,Black,"Soda Women's Dimple Faux Suede Fringe Cowboy Stacked Heel Ankle Boot (Taupe, 7.5 B(M) US)",24.99,24.99,FALSE,Black,USD,Online only,6.5 BM US
1542,2019-04-26T07:11:23Z,2019-04-26T07:11:23Z,David Tate,Shoes,Natural Satin,David Tate Women's LACEY Natural Ballet Flats 11.5 M,89.93,89.93,FALSE,Natural Satin,USD,Online only,13
1543,2019-04-26T07:11:23Z,2019-04-26T07:11:23Z,David Tate,Shoes,Natural Satin,David Tate Women's LACEY Natural Ballet Flats 11.5 M,89.93,89.93,FALSE,Natural Satin,USD,Online only,12
1544,2019-04-26T07:11:23Z,2019-04-26T07:11:23Z,Delicious,Shoes,Natural,Delicious OsarWomens Open Toe Ankle Strap Chunky Heel,59.99,59.99,TRUE,Natural,USD,Online only,7.5
1545,2019-04-26T07:11:22Z,2019-04-26T07:11:22Z,Delicious,Shoes,Natural,Delicious OsarWomens Open Toe Ankle Strap Chunky Heel,74.64,74.64,TRUE,Natural,USD,Online only,5.5
1546,2019-04-26T07:11:22Z,2019-04-26T07:11:22Z,David Tate,Shoes,Silver Satin,David Tate Women's LACEY Natural Ballet Flats 11.5 M,89.93,89.93,FALSE,Silver Satin,USD,Online only,5
1547,2019-04-26T07:11:22Z,2019-04-26T07:11:22Z,Aquapillar,Shoes,Leopard Patent,"Scheme by Aquapillar, Classic Pointed Toe High Heel Stiletto Dress Pump",29.99,29.99,TRUE,Leopard Patent,USD,Online only,US 8
1548,2019-04-26T07:11:22Z,2019-04-26T07:11:22Z,Aquapillar,Shoes,Leopard Patent,"Scheme by Aquapillar, Classic Pointed Toe High Heel Stiletto Dress Pump",29.99,29.99,TRUE,Leopard Patent,USD,Online only,US 8.5
1549,2019-04-26T07:11:21Z,2019-04-26T07:11:21Z,Fuzzy,Shoes,Gray,FUZZY Anita Women's Wide Width Walking Shoes,63.33,63.33,TRUE,Gray,USD,Online only,6 W
1550,2019-04-26T07:11:21Z,2019-04-26T07:11:21Z,Fuzzy,Shoes,White,FUZZY Anita Women's Wide Width Walking Shoes,63.33,63.33,TRUE,White,USD,Online only,8.5
1551,2019-04-26T07:11:21Z,2019-04-26T07:11:21Z,Fuzzy,Shoes,White,FUZZY Anita Women's Wide Width Walking Shoes,63.33,63.33,TRUE,White,USD,Online only,8 W
1552,2019-04-26T07:11:21Z,2019-04-26T07:11:21Z,Fuzzy,Shoes,Gold,FUZZY Anita Women's Wide Width Walking Shoes,63.33,63.33,TRUE,Gold,USD,Online only,10 W
1553,2019-04-26T07:11:14Z,2019-04-26T07:11:14Z,City Classified,Shoes,Natural Beige,"1-Ayden by City Classified, Comfy Foam Padded Vintage Chunky Block High Heel Mary Jane Pump",27.99,27.99,FALSE,Natural Beige,USD,Online only,US 6
1554,2019-04-26T07:11:14Z,2019-04-26T07:11:14Z,City Classified,Shoes,Natural Beige,"1-Ayden by City Classified, Comfy Foam Padded Vintage Chunky Block High Heel Mary Jane Pump",27.99,27.99,FALSE,Natural Beige,USD,Online only,US 7
1555,2019-04-26T07:11:14Z,2019-04-26T07:11:14Z,Soda,Shoes,Lite Gold Metallic,Soda Womens Metro Fashion Sandals,39.95,39.95,TRUE,Lite Gold Metallic,USD,Online only,5.5 BM US
1556,2019-04-26T07:11:14Z,2019-04-26T07:11:14Z,Soft Style,Shoes,Black Peau De Soire,Soft Style Womens Angel Ii Brocade Pumps Size 6 (2E),64.95,64.95,TRUE,Black Peau De Soire,USD,Online only,9.5
1557,2019-04-26T07:11:13Z,2019-04-26T07:11:13Z,Skechers,Shoes,Navy / Teal,Skechers Women's Go Run Mojo - Verve Navy / Teal Ankle-High Running Shoe 9M,36.55,36.55,FALSE,Navy / Teal,USD,Online only: 39% off,8M
1558,2019-04-26T07:11:06Z,2019-04-26T07:11:06Z,Delicious,Shoes,Black,Delicious Shiner Women's Single Banded Open Toe Heel,29.95,29.95,FALSE,Black,USD,Online only,10
1559,2019-04-26T07:11:06Z,2019-04-26T07:11:06Z,DBDK,Shoes,Taupe,DBDK Womens Calcia-6 Round Toe Knee High Combat Riding Boots with Side Zipper,45.95,45.95,TRUE,Taupe,USD,Online only,7.5 BM US
1560,2019-04-26T07:11:06Z,2019-04-26T07:11:06Z,Delicious,Shoes,Natural,Delicious OsarWomens Open Toe Ankle Strap Chunky Heel,29.95,29.95,FALSE,Natural,USD,Online only,10
1561,2019-04-26T07:11:06Z,2019-04-26T07:11:06Z,Delicious,Shoes,Black,Delicious Pacific Womens Pearl Embellished Clear Block Heel,34.95,34.95,TRUE,Black,USD,Online only,8
1562,2019-04-26T07:11:06Z,2019-04-26T07:11:06Z,Delicious,Shoes,Beige Python,Delicious Shiner Women's Single Banded Open Toe Heel,29.95,29.95,TRUE,Beige Python,USD,Online only,9
1563,2019-04-26T07:11:06Z,2019-04-26T07:11:06Z,Delicious,Shoes,Stack Blue,Delicious Shiner Women's Single Banded Open Toe Heel,29.95,29.95,TRUE,Stack Blue,USD,Online only,10
1564,2019-04-26T07:11:05Z,2019-04-26T07:11:05Z,Delicious,Shoes,Dark Beige,Delicious Shiner Women's Single Banded Open Toe Heel,29.95,29.95,TRUE,Dark Beige,USD,Online only,6.5
1565,2019-04-26T07:11:05Z,2019-04-26T07:11:05Z,Diba,Shoes,Charcoal Leather,Diba Women's West Haven Slouch Boot,73.77,73.77,FALSE,Charcoal Leather,USD,Online only: 58% off,6
1566,2019-04-26T07:11:05Z,2019-04-26T07:11:05Z,DBDK,Shoes,Brown,DBDK Womens Sharper-1 Fold Down Fashion Boots,34.95,34.95,TRUE,Brown,USD,Online only,6 BM US
1567,2019-04-26T07:11:05Z,2019-04-26T07:11:05Z,Diba,Shoes,Brown/Brown Leather/Serpent,Diba Women's West Haven Slouch Boot,174.95,174.95,FALSE,Brown/Brown Leather/Serpent,USD,Online only,6.5
1568,2019-04-26T07:11:05Z,2019-04-26T07:11:05Z,Delicious,Shoes,Dark Beige,Delicious Shiner Women's Single Banded Open Toe Heel,29.95,29.95,FALSE,Dark Beige,USD,Online only,10
1569,2019-04-26T07:11:05Z,2019-04-26T07:11:05Z,Delicious,Shoes,Black,Delicious Shiner Women's Single Banded Open Toe Heel,29.95,29.95,TRUE,Black,USD,Online only,8.5
1570,2019-04-26T07:11:02Z,2019-04-26T07:11:02Z,Floral,Shoes,Gold,"FLORAL Nancy Women's Wide Width Evening Dress Shoes for Wedding, Prom, Dinner BLACK 9",49.95,49.95,TRUE,Gold,USD,Online only,12
1571,2019-04-26T07:10:58Z,2019-04-26T07:10:58Z,SAS,Shoes,WHITE,"Women's SAS, Sunburst Sandal",126.95,126.95,FALSE,WHITE,USD,Online only,11.5 M
1572,2019-04-26T07:10:54Z,2019-04-26T07:10:54Z,SAS,Shoes,BLACK,"Women's SAS, Siesta Lace up Shoe",128.95,128.95,FALSE,BLACK,USD,Online only,11.5 W
1573,2019-04-26T07:10:41Z,2019-04-26T07:10:41Z,Brinley Co.,Shoes,Silver,Women's Pointed Toe Asymmetrical Strap Glitter Heels,37.99,37.99,FALSE,Silver,USD,Online only: 49% off,8
1574,2019-04-26T07:10:41Z,2019-04-26T07:10:41Z,Bella Vita,Shoes,Brown,women's bella vita nara ii pump,46.23,46.23,TRUE,Brown,USD,Online only,7.5
1575,2019-04-26T07:10:41Z,2019-04-26T07:10:41Z,Bearpaw,Shoes,Chocolate II,Women's Bearpaw Hayden Tall Boot,62.97,62.97,FALSE,Chocolate II,USD,Online only: 30% off,7
1576,2019-04-26T07:10:41Z,2019-04-26T07:10:41Z,Bella Vita,Shoes,White,Bella Vita Womens Diem Leather Pointed Toe Classic Pumps,25.43,25.43,TRUE,White,USD,Online only: 49% off,6 2W US
1577,2019-04-26T07:10:41Z,2019-04-26T07:10:41Z,Bella Vita,Shoes,White,Bella Vita Womens Diem Leather Pointed Toe Classic Pumps,34.17,34.17,TRUE,White,USD,Online only: 69% off,7
