,DATEADDED,DATEUPDATED,NAME,BRAND,PRIMARYCATEGORIES,COLORS,PRICES.AMOUNTMAX,PRICES.AMOUNTMIN,PRICES.AVAILABILITY,PRICES.COLOR,PRICES.OFFER,PRICES.SIZE
5927,2019-04-19T07:05:29Z,2019-04-19T07:05:29Z,DOL50 BY PLEASER SEXY 5 CHUNKY HEEL PIN,PLEASER,SHOES,BLACK STRETCH FAUX LEATHER/BLA,89.95,89.95,TRUE,BLACK STRETCH FAUX LEATHER/BLA,ONLINE ONLY,7
5928,2019-04-19T07:05:28Z,2019-04-19T07:05:28Z,WOMEN S L ARTISTE BY SPRING STEP WATERL,L ARTISTE BY SPRING STEP,SHOES,GREEN MULTI LEATHER COMBO,119.95,119.95,TRUE,GREEN MULTI LEATHER COMBO,ONLINE ONLY,39
5929,2019-04-19T07:05:28Z,2019-04-19T07:05:28Z,WOMEN S PLEASER FLAMINGO-3028 THIGH HIG,PLEASER,SHOES,BLACK STRETCH PAT AND BLACK,114.95,114.95,FALSE,BLACK STRETCH PAT AND BLACK,ONLINE ONLY,6
5930,2019-04-19T07:05:28Z,2019-04-19T07:05:28Z,WOMEN S PLEASER FLAMINGO-3028 THIGH HIG,PLEASER,SHOES,BLACK STRETCH PATENT/BLACK,114.95,114.95,FALSE,BLACK STRETCH PATENT/BLACK,ONLINE ONLY,9
5931,2019-04-19T07:05:27Z,2019-04-19T07:05:27Z,WOMEN S PLEASER FLAMINGO-3028 THIGH HIG,PLEASER,SHOES,BLACK STRETCH FAUX LEATHER/BLA,114.95,114.95,FALSE,BLACK STRETCH FAUX LEATHER/BLA,ONLINE ONLY,8
5932,2019-04-19T07:05:27Z,2019-04-19T07:05:27Z,PLEASER ELECTRA-2000Z - 5 HEEL P/F BOOT,PLEASER,SHOES,B PINK STR PAT,41.86,41.86,FALSE,B PINK STR PAT,ONLINE ONLY,10
5933,2019-04-19T07:05:27Z,2019-04-19T07:05:27Z,WOMEN S PLEASER FLAMINGO-3028 THIGH HIG,PLEASER,SHOES,FLAMINGO,114.95,114.95,FALSE,FLAMINGO,ONLINE ONLY,11
5934,2019-04-19T07:05:24Z,2019-04-19T07:05:24Z,WOMEN S SOFTWALK RAMSEY LACE CHUKKA BOO,SOFTWALK,SHOES,SAND GREY COW SUEDE LEATHER,124.95,124.95,FALSE,SAND GREY COW SUEDE LEATHER,ONLINE ONLY,9
5935,2019-04-19T07:05:24Z,2019-04-19T07:05:24Z,WOMEN S SOFTWALK RAMSEY LACE CHUKKA BOO,SOFTWALK,SHOES,DARK GREY COW SUEDE LEATHER,124.95,124.95,FALSE,DARK GREY COW SUEDE LEATHER,ONLINE ONLY,9.5
5936,2019-04-19T07:05:23Z,2019-04-19T07:05:23Z,WOMEN S SOFTWALK RAMSEY LACE CHUKKA BOO,SOFTWALK,SHOES,DARK GREY COW SUEDE LEATHER,124.95,124.95,FALSE,DARK GREY COW SUEDE LEATHER,ONLINE ONLY,11
5937,2019-04-19T07:05:23Z,2019-04-19T07:05:23Z,WOMEN S SOFTWALK RAMSEY LACE CHUKKA BOO,SOFTWALK,SHOES,BLACK SOFT MINI TUMBLED LEATHE,112.46,112.46,FALSE,BLACK SOFT MINI TUMBLED LEATHE,ONLINE ONLY,8.5
5938,2019-04-19T07:05:20Z,2019-04-19T07:05:20Z,WOMEN S SOFTWALK RAMSEY LACE CHUKKA BOO,SOFTWALK,SHOES,BLACK COW SUEDE LEATHER,124.95,124.95,FALSE,BLACK COW SUEDE LEATHER,ONLINE ONLY,9.5
5939,2019-04-19T07:05:19Z,2019-04-19T07:05:19Z,"420-QUINLEY, 4   KNEE HIGH STEAMPUNK BO",ELLIE SHOES,SHOES,GREEN,62.06,62.06,TRUE,GREEN,ONLINE ONLY,SIZE 6
5940,2019-04-19T07:05:19Z,2019-04-19T07:05:19Z,WOMEN S SOFTWALK RAMSEY LACE CHUKKA BOO,SOFTWALK,SHOES,SAND GREY COW SUEDE LEATHER,124.95,124.95,FALSE,SAND GREY COW SUEDE LEATHER,ONLINE ONLY,8.5
5941,2019-04-19T07:05:19Z,2019-04-19T07:05:19Z,"420-QUINLEY, 4   KNEE HIGH STEAMPUNK BO",ELLIE SHOES,SHOES,GREEN,75,75,TRUE,GREEN,ONLINE ONLY,SIZE 8
5942,2019-04-19T07:05:18Z,2019-04-19T07:05:18Z,PENNY LOVES KENNY WOMENS SHA ALMOND TOE,PENNY LOVES KENNY,SHOES,TOBACCO MICROSUEDE,23.85,23.85,TRUE,TOBACCO MICROSUEDE,ONLINE ONLY: 8% OFF,8
5943,2019-04-19T07:05:18Z,2019-04-19T07:05:18Z,PENNY LOVES KENNY WOMENS SHA ALMOND TOE,PENNY LOVES KENNY,SHOES,GREEN MICROSUEDE,71.96,71.96,TRUE,GREEN MICROSUEDE,ONLINE ONLY,10
5944,2019-04-19T07:05:17Z,2019-04-19T07:05:17Z,PENNY LOVES KENNY WOMENS SHA ALMOND TOE,PENNY LOVES KENNY,SHOES,BLACK MICROSUEDE,52.53,52.53,TRUE,BLACK MICROSUEDE,ONLINE ONLY,9
5945,2019-04-19T07:05:12Z,2019-04-19T07:05:12Z,PENNY LOVES KENNY WOMENS ARENA LEATHER,PENNY LOVES KENNY,SHOES,BROWN,32.77,32.77,TRUE,BROWN,ONLINE ONLY: 54% OFF,7
5946,2019-04-19T07:05:12Z,2019-04-19T07:05:12Z,COMFORT WOMENS DISTRESSED CAGED BOOTIE,BRINLEY CO.,SHOES,MUSTARD,49.99,49.99,TRUE,MUSTARD,ONLINE ONLY: 41% OFF,11
5947,2019-04-19T06:59:33Z,2019-04-19T07:05:08Z,WOMEN S SOFTWALK RAMSEY LACE CHUKKA BOO,SOFTWALK,SHOES,BURGUNDY LEATHER,191.59,191.59,TRUE,BURGUNDY LEATHER,ONLINE ONLY,6.5
5948,2019-04-19T06:59:38Z,2019-04-19T07:05:07Z,WILD DIVA TIMBERLY-65 WOMEN S FASHION L,WILD DIVA,SHOES,COGNAC,36.2,36.2,TRUE,COGNAC,ONLINE ONLY,6.5 BM US
5949,2019-04-19T06:59:39Z,2019-04-19T07:05:07Z,WILD DIVA TIMBERLY-65 WOMEN S FASHION L,WILD DIVA,SHOES,BLACK SUEDE,49.95,49.95,TRUE,BLACK SUEDE,ONLINE ONLY,9 BM US
5950,2019-04-19T06:59:37Z,2019-04-19T07:05:06Z,4 INCH GLITTER GO GO BOOTS PLATFORM CHU,ELLIE,SHOES,FUCHSIA,77.98,77.98,FALSE,FUCHSIA,ONLINE ONLY: 21% OFF,10
5951,2019-04-19T07:05:04Z,2019-04-19T07:05:04Z,KEDS WOMEN S CHAMPION LUREX FASHION SNE,KEDS,SHOES,SLATE,52,52,TRUE,SLATE,ONLINE ONLY,8.5 BM US
5952,2019-04-19T07:05:04Z,2019-04-19T07:05:04Z,KEDS WOMEN S LEAP STUDIO JERSEY SNEAKER,KEDS,SHOES,BLACK,65,65,TRUE,BLACK,ONLINE ONLY,8.5 BM US
5953,2019-04-19T07:05:04Z,2019-04-19T07:05:04Z,KEDS WOMEN S CHAMPION WOOL FASHION SNEA,KEDS,SHOES,WHITE,45.14,45.14,TRUE,WHITE,ONLINE ONLY,10 M US
5954,2019-04-19T07:05:04Z,2019-04-19T07:05:04Z,KEDS WOMEN S CHAMPION SEASONAL SOLID FA,KEDS,SHOES,BURGUNDY,45,45,FALSE,BURGUNDY,ONLINE ONLY,7.5 M US
5955,2019-04-19T07:05:03Z,2019-04-19T07:05:03Z,WOMEN S L ARTISTE BY SPRING STEP JEXA C,L ARTISTE BY SPRING STEP,SHOES,GREY MULTI LEATHER,89.95,89.95,TRUE,GREY MULTI LEATHER,ONLINE ONLY,38
5956,2019-04-19T07:05:02Z,2019-04-19T07:05:02Z,CITY CLASSIFIED WOMEN S OPEN TOE FAUX S,CITY CLASSIFIED,SHOES,OLIVE,20,20,TRUE,OLIVE,ONLINE ONLY,5.5 BM US
5957,2019-04-19T07:05:02Z,2019-04-19T07:05:02Z,EASY SPIRIT WOMENS DEVITT LEATHER CLOSE,EASY SPIRIT,SHOES,BLACK,53.46,53.46,FALSE,BLACK,ONLINE ONLY: 33% OFF,5
5958,2019-04-19T07:05:02Z,2019-04-19T07:05:02Z,CITY CLASSIFIED WOMEN S OPEN TOE FAUX S,CITY CLASSIFIED,SHOES,BLACK,20,20,FALSE,BLACK,ONLINE ONLY,6.5 BM US
5959,2019-04-19T07:05:02Z,2019-04-19T07:05:02Z,EASY SPIRIT WOMENS DEVITT LEATHER CLOSE,EASY SPIRIT,SHOES,BROWN,63.99,63.99,TRUE,BROWN,ONLINE ONLY: 20% OFF,5
5960,2019-04-19T07:05:02Z,2019-04-19T07:05:02Z,"6 1/2 HEEL, 2 1/2 PF OPEN TOE/HEEL THIG",PLEASER,SHOES,RED PU/SLV CHROME,114.95,114.95,TRUE,RED PU/SLV CHROME,ONLINE ONLY,12
5961,2019-04-19T07:05:02Z,2019-04-19T07:05:02Z,CITY CLASSIFIED WOMEN S OPEN TOE FAUX S,CITY CLASSIFIED,SHOES,OLIVE,20,20,FALSE,OLIVE,ONLINE ONLY,7 BM US
5962,2019-04-19T07:05:02Z,2019-04-19T07:05:02Z,CITY CLASSIFIED WOMEN S OPEN TOE FAUX S,CITY CLASSIFIED,SHOES,BLACK,20,20,FALSE,BLACK,ONLINE ONLY,7 BM US
5963,2019-04-19T07:05:02Z,2019-04-19T07:05:02Z,CITY CLASSIFIED WOMEN S OPEN TOE FAUX S,CITY CLASSIFIED,SHOES,BLACK,20,20,FALSE,BLACK,ONLINE ONLY,6 BM US
5964,2019-04-19T07:05:02Z,2019-04-19T07:05:02Z,EASY SPIRIT WOMENS DEVITT LEATHER CLOSE,EASY SPIRIT,SHOES,WHITE,54.97,54.97,TRUE,WHITE,ONLINE ONLY,9
5965,2019-04-19T07:05:02Z,2019-04-19T07:05:02Z,CITY CLASSIFIED WOMEN S OPEN TOE FAUX S,CITY CLASSIFIED,SHOES,BLACK,24.99,24.99,FALSE,BLACK,ONLINE ONLY,9 BM US
5966,2019-04-19T07:05:02Z,2019-04-19T07:05:02Z,CITY CLASSIFIED WOMEN S OPEN TOE FAUX S,CITY CLASSIFIED,SHOES,BLACK,24.99,24.99,FALSE,BLACK,ONLINE ONLY,5.5 BM US
5967,2019-04-19T06:59:48Z,2019-04-19T07:05:01Z,WOMEN S JAMBU JBU BRISTOL WINTER BOOT,JAMBU,SHOES,TAN VEGAN MICRO BUCK,62.06,62.06,FALSE,TAN VEGAN MICRO BUCK,ONLINE ONLY,7.5
5968,2019-04-19T07:00:47Z,2019-04-19T07:05:01Z,WOMEN S PLEASER ADORE 1017RSF ANKLE BOO,PLEASER,SHOES,CLEAR PVC/MULTI/FUCHSIA CHROME,103.95,103.95,TRUE,CLEAR PVC/MULTI/FUCHSIA CHROME,ONLINE ONLY,9
5969,2019-04-19T07:00:47Z,2019-04-19T07:05:01Z,WOMEN S PLEASER ADORE 1017RSF ANKLE BOO,PLEASER,SHOES,CLEAR PVC-GOLD RHINESTONES/GOL,103.95,103.95,TRUE,CLEAR PVC-GOLD RHINESTONES/GOL,ONLINE ONLY,10
5970,2019-04-19T07:05:01Z,2019-04-19T07:05:01Z,WOMEN S JAMBU JBU BRISTOL WINTER BOOT,JAMBU,SHOES,TAN VEGAN MICRO BUCK,51.95,51.95,FALSE,TAN VEGAN MICRO BUCK,ONLINE ONLY: 25% OFF,7
5971,2019-04-19T06:59:47Z,2019-04-19T07:05:01Z,WOMEN S PLEASER FLAMINGO 1018G OPEN TOE,PLEASER,SHOES,SILVER GLITTER/SILVER GLITTER,95.95,95.95,TRUE,SILVER GLITTER/SILVER GLITTER,ONLINE ONLY,10
5972,2019-04-19T06:59:47Z,2019-04-19T07:05:01Z,WOMEN S PLEASER FLAMINGO 1018G OPEN TOE,PLEASER,SHOES,BLACK GLITTER/BLACK GLITTER SY,95.95,95.95,TRUE,BLACK GLITTER/BLACK GLITTER SY,ONLINE ONLY,9
5973,2019-04-19T07:00:46Z,2019-04-19T07:05:01Z,WOMEN S L ARTISTE BY SPRING STEP MALAG,L ARTISTE BY SPRING STEP,SHOES,BLACK MULTI LEATHER/TEXTILE,174.78,174.78,TRUE,BLACK MULTI LEATHER/TEXTILE,ONLINE ONLY,36
5974,2019-04-19T07:05:01Z,2019-04-19T07:05:01Z,WOMEN S PLEASER FLAMINGO 1018G OPEN TOE,PLEASER,SHOES,BLACK GLITTER/BLACK GLITTER SY,95.95,95.95,TRUE,BLACK GLITTER/BLACK GLITTER SY,ONLINE ONLY,10
5975,2019-04-19T06:59:47Z,2019-04-19T07:05:01Z,WOMEN S PLEASER FLAMINGO 1018G OPEN TOE,PLEASER,SHOES,ROSE GOLD GLITTER,95.95,95.95,TRUE,ROSE GOLD GLITTER,ONLINE ONLY,8
5976,2019-04-19T06:59:47Z,2019-04-19T07:05:01Z,WOMEN S KNEE HIGH MID CALF BOOTS RUCHED,D H,SHOES,BLACK FRINGE,34.99,34.99,FALSE,BLACK FRINGE,ONLINE ONLY,11
5977,2019-04-19T06:59:47Z,2019-04-19T07:05:01Z,WOMEN S K-SWISS X-160 CMF SNEAKER,K-SWISS,SHOES,WHITE,89.27,89.27,TRUE,WHITE,ONLINE ONLY,6.5 M
5978,2019-04-19T07:00:46Z,2019-04-19T07:05:01Z,WOMEN S L ARTISTE BY SPRING STEP MEA SN,L ARTISTE BY SPRING STEP,SHOES,BLUE LEATHER,109.95,109.95,TRUE,BLUE LEATHER,ONLINE ONLY,37
5979,2019-04-19T06:59:48Z,2019-04-19T07:05:01Z,WOMEN S JAMBU CRUISE ENCORE WATER RESIS,JAMBU,SHOES,BLACK FULL GRAIN LEATHER/KID S,173.99,173.99,TRUE,BLACK FULL GRAIN LEATHER/KID S,ONLINE ONLY,7.5
5980,2019-04-19T07:05:01Z,2019-04-19T07:05:01Z,WOMEN S PLEASER FLAMINGO 1018G OPEN TOE,PLEASER,SHOES,ROSE GOLD GLITTER,95.95,95.95,TRUE,ROSE GOLD GLITTER,ONLINE ONLY,7
5981,2019-04-19T07:00:46Z,2019-04-19T07:05:00Z,WOMEN S L ARTISTE BY SPRING STEP MALAG,L ARTISTE BY SPRING STEP,SHOES,BLACK MULTI LEATHER/TEXTILE,179.95,179.95,FALSE,BLACK MULTI LEATHER/TEXTILE,ONLINE ONLY,41
5982,2019-04-19T07:00:46Z,2019-04-19T07:05:00Z,WOMEN S PLEASER ADORE 1017RSF ANKLE BOO,PLEASER,SHOES,CLEAR PVC-GOLD RHINESTONES/GOL,103.95,103.95,TRUE,CLEAR PVC-GOLD RHINESTONES/GOL,ONLINE ONLY,6
5983,2019-04-19T07:00:46Z,2019-04-19T07:05:00Z,WOMEN S L ARTISTE BY SPRING STEP SANDEE,L ARTISTE BY SPRING STEP,SHOES,NAVY LEATHER,99.99,99.99,FALSE,NAVY LEATHER,ONLINE ONLY,38
5984,2019-04-19T07:00:46Z,2019-04-19T07:05:00Z,WOMEN S PLEASER ADORE 1017RSF ANKLE BOO,PLEASER,SHOES,CLEAR PVC-SILVER RHINESTONES/S,103.95,103.95,TRUE,CLEAR PVC-SILVER RHINESTONES/S,ONLINE ONLY,7
5985,2019-04-19T07:00:46Z,2019-04-19T07:05:00Z,WOMEN S L ARTISTE BY SPRING STEP MEA SN,L ARTISTE BY SPRING STEP,SHOES,BLACK LEATHER,109.95,109.95,TRUE,BLACK LEATHER,ONLINE ONLY,39
5986,2019-04-19T07:00:46Z,2019-04-19T07:05:00Z,WOMEN S L ARTISTE BY SPRING STEP SANDEE,L ARTISTE BY SPRING STEP,SHOES,NAVY LEATHER,99.99,99.99,FALSE,NAVY LEATHER,ONLINE ONLY,39
5987,2019-04-19T07:04:59Z,2019-04-19T07:04:59Z,WOMEN S L ARTISTE BY SPRING STEP LIBORA,L ARTISTE BY SPRING STEP,SHOES,RED LEATHER,99.95,99.95,TRUE,RED LEATHER,ONLINE ONLY,42
5988,2019-04-19T06:59:41Z,2019-04-19T07:04:58Z,"PLEASER WOMEN S ADO1008SQ/G/GCH BOOT, G",CATAN,SHOES,SILVER SEQUINS/SILVER CHROME,97.95,97.95,TRUE,SILVER SEQUINS/SILVER CHROME,ONLINE ONLY,11
5989,2019-04-19T06:59:41Z,2019-04-19T07:04:58Z,WOMEN S L ARTISTE BY SPRING STEP MALAG,L ARTISTE BY SPRING STEP,SHOES,GRAY MULTI LEATHER/TEXTILE,179.95,179.95,FALSE,GRAY MULTI LEATHER/TEXTILE,ONLINE ONLY,38
5990,2019-04-19T06:59:41Z,2019-04-19T07:04:58Z,"PLEASER WOMEN S ADO1008SQ/G/GCH BOOT, G",CATAN,SHOES,GOLD SEQUINS/GOLD CHROME,97.95,97.95,TRUE,GOLD SEQUINS/GOLD CHROME,ONLINE ONLY,9
5991,2019-04-19T07:04:58Z,2019-04-19T07:04:58Z,WOMEN S PLEASER DELIGHT 1008SQ ANKLE BO,PLEASER,SHOES,BLACK SEQUINS/DARK PEWTER CHRO,89.95,89.95,FALSE,BLACK SEQUINS/DARK PEWTER CHRO,ONLINE ONLY,9
5992,2019-04-19T06:59:41Z,2019-04-19T07:04:58Z,"PLEASER WOMEN S ADO1008SQ/G/GCH BOOT, G",CATAN,SHOES,PURPLE SEQUINS/PURPLE CHROME,31.77,31.77,FALSE,PURPLE SEQUINS/PURPLE CHROME,ONLINE ONLY: 40% OFF,7
5993,2019-04-19T06:59:41Z,2019-04-19T07:04:58Z,"PLEASER WOMEN S ADO1008SQ/G/GCH BOOT, G",CATAN,SHOES,GOLD SEQUINS/GOLD CHROME,97.95,97.95,TRUE,GOLD SEQUINS/GOLD CHROME,ONLINE ONLY,8
5994,2019-04-19T07:04:58Z,2019-04-19T07:04:58Z,WOMEN S L ARTISTE BY SPRING STEP LASHON,L ARTISTE BY SPRING STEP,SHOES,BLACK MULTI LEATHER/SYNTHETIC,119.95,119.95,FALSE,BLACK MULTI LEATHER/SYNTHETIC,ONLINE ONLY,37
5995,2019-04-19T06:59:41Z,2019-04-19T07:04:57Z,WOMEN S L ARTISTE BY SPRING STEP MALAG,L ARTISTE BY SPRING STEP,SHOES,GRAY MULTI LEATHER/TEXTILE,179.95,179.95,FALSE,GRAY MULTI LEATHER/TEXTILE,ONLINE ONLY,42
5996,2019-04-19T06:59:41Z,2019-04-19T07:04:57Z,WOMEN S L ARTISTE BY SPRING STEP MALAG,L ARTISTE BY SPRING STEP,SHOES,GRAY MULTI LEATHER/TEXTILE,179.95,179.95,TRUE,GRAY MULTI LEATHER/TEXTILE,ONLINE ONLY,37
5997,2019-04-19T06:59:41Z,2019-04-19T07:04:57Z,WOMEN S L ARTISTE BY SPRING STEP MEA SN,L ARTISTE BY SPRING STEP,SHOES,TAUPE LEATHER,109.95,109.95,TRUE,TAUPE LEATHER,ONLINE ONLY,41
5998,2019-04-19T06:59:41Z,2019-04-19T07:04:57Z,"PLEASER WOMEN S ADO1008SQ/G/GCH BOOT, G",CATAN,SHOES,BLACK SEQUINS/BLACK,97.95,97.95,TRUE,BLACK SEQUINS/BLACK,ONLINE ONLY,10
5999,2019-04-19T06:59:41Z,2019-04-19T07:04:57Z,"PLEASER WOMEN S ADO1008SQ/G/GCH BOOT, G",CATAN,SHOES,PURPLE SEQUINS/PURPLE CHROME,31.77,31.77,FALSE,PURPLE SEQUINS/PURPLE CHROME,ONLINE ONLY: 40% OFF,5
6000,2019-04-19T06:59:41Z,2019-04-19T07:04:57Z,"PLEASER WOMEN S ADO1008SQ/G/GCH BOOT, G",CATAN,SHOES,SILVER SEQUINS/SILVER CHROME,97.95,97.95,TRUE,SILVER SEQUINS/SILVER CHROME,ONLINE ONLY,10
6001,2019-04-19T06:59:41Z,2019-04-19T07:04:57Z,"PLEASER WOMEN S ADO1008SQ/G/GCH BOOT, G",CATAN,SHOES,SILVER SEQUINS/SILVER CHROME,71.08,71.08,TRUE,SILVER SEQUINS/SILVER CHROME,ONLINE ONLY,5
6002,2019-04-19T06:59:41Z,2019-04-19T07:04:57Z,WOMEN S L ARTISTE BY SPRING STEP LOVELY,L ARTISTE BY SPRING STEP,SHOES,CAMEL MULTI LEATHER COMBO,179.99,179.99,FALSE,CAMEL MULTI LEATHER COMBO,ONLINE ONLY,41
6003,2019-04-19T07:04:56Z,2019-04-19T07:04:56Z,WOMEN S PLEASER DELIGHT 1018HG OPEN TOE,PLEASER,SHOES,SILVER HOLOGRAM OSTRICH PU/SIL,89.95,89.95,TRUE,SILVER HOLOGRAM OSTRICH PU/SIL,ONLINE ONLY,9
6004,2019-04-19T07:04:56Z,2019-04-19T07:04:56Z,MEN S GIORGIO BRUTINI GENUINE KIDSKIN 2,PLEASER,SHOES,CLEAR PVC/BLACK,71.93,71.93,TRUE,CLEAR PVC/BLACK,ONLINE ONLY,5
6005,2019-04-19T07:04:56Z,2019-04-19T07:04:56Z,MEN S GIORGIO BRUTINI GENUINE KIDSKIN 2,PLEASER,SHOES,CLEAR PVC/SILVER CHROME,50.94,50.94,TRUE,CLEAR PVC/SILVER CHROME,ONLINE ONLY,11
6006,2019-04-19T07:04:56Z,2019-04-19T07:04:56Z,WOMEN S A2 BY AEROSOLES EXPERT PUMP,AEROSOLES,SHOES,NUDE FAUX LEATHER,109.55,109.55,FALSE,NUDE FAUX LEATHER,ONLINE ONLY,10.5 M
6007,2019-04-19T07:04:56Z,2019-04-19T07:04:56Z,WOMEN S PLEASER DELIGHT 1018HG OPEN TOE,PLEASER,SHOES,SILVER HOLOGRAM OSTRICH PU/SIL,89.95,89.95,TRUE,SILVER HOLOGRAM OSTRICH PU/SIL,ONLINE ONLY,5
6008,2019-04-19T07:04:56Z,2019-04-19T07:04:56Z,"511-BUCKLEUP, 5   HEEL STRETCH THIGH BO",ELLIE SHOES,SHOES,SILVER,57.28,57.28,TRUE,SILVER,ONLINE ONLY,SIZE 6
6009,2019-04-19T07:04:55Z,2019-04-19T07:04:55Z,WOMEN S PLEASER DELIGHT 1018HG OPEN TOE,PLEASER,SHOES,GOLD HOLOGRAM OSTRICH PU/GOLD,52.95,52.95,TRUE,GOLD HOLOGRAM OSTRICH PU/GOLD,ONLINE ONLY,6
6010,2019-04-19T07:04:55Z,2019-04-19T07:04:55Z,WOMEN S PLEASER DELIGHT 1018HG OPEN TOE,PLEASER,SHOES,GOLD HOLOGRAM OSTRICH PU/GOLD,52.77,52.77,TRUE,GOLD HOLOGRAM OSTRICH PU/GOLD,ONLINE ONLY: 17% OFF,5
6011,2019-04-19T07:04:55Z,2019-04-19T07:04:55Z,WOMEN S PLEASER DELIGHT 1018HG OPEN TOE,PLEASER,SHOES,SILVER HOLOGRAM OSTRICH PU/SIL,89.95,89.95,TRUE,SILVER HOLOGRAM OSTRICH PU/SIL,ONLINE ONLY,10
6012,2019-04-19T07:04:54Z,2019-04-19T07:04:54Z,WOMEN S PLEASER DELIGHT 2019-3 OPEN-TOE,PLEASER,SHOES,NEON HOT PINK FAUX LEATHER/NEO,54.82,54.82,TRUE,NEON HOT PINK FAUX LEATHER/NEO,ONLINE ONLY,10
6013,2019-04-19T07:04:54Z,2019-04-19T07:04:54Z,WOMEN S A2 BY AEROSOLES EXPERT PUMP,AEROSOLES,SHOES,WHITE,319.98,319.98,FALSE,WHITE,ONLINE ONLY,8.5
6014,2019-04-19T07:04:54Z,2019-04-19T07:04:54Z,WOMEN S A2 BY AEROSOLES FAIR BET BALLET,A2 BY AEROSOLES,SHOES,LIGHT PURPLE COMBO FAUX LEATHE,35.96,35.96,FALSE,LIGHT PURPLE COMBO FAUX LEATHE,ONLINE ONLY: 49% OFF,12
6015,2019-04-19T07:04:54Z,2019-04-19T07:04:54Z,ELLIE SHOES E-511-BUCKLEUP 5 HEEL STRET,ELLIE,SHOES,SILVER PU,71,71,FALSE,SILVER PU,ONLINE ONLY,14
6016,2019-04-19T07:04:54Z,2019-04-19T07:04:54Z,WOMEN S PLEASER DELIGHT 2019-3 OPEN-TOE,PLEASER,SHOES,BLACK FAUX LEATHER/BLACK MATTE,97.95,97.95,TRUE,BLACK FAUX LEATHER/BLACK MATTE,ONLINE ONLY,8
6017,2019-04-19T07:04:54Z,2019-04-19T07:04:54Z,ELLIE SHOES E-511-BUCKLEUP 5 HEEL STRET,ELLIE,SHOES,SILVER PU,71,71,FALSE,SILVER PU,ONLINE ONLY,11
6018,2019-04-19T07:04:54Z,2019-04-19T07:04:54Z,WOMEN S L ARTISTE BY SPRING STEP SCOTTA,L ARTISTE BY SPRING STEP,SHOES,NAVY MULTI LEATHER COMBO,119.95,119.95,TRUE,NAVY MULTI LEATHER COMBO,ONLINE ONLY,38
6019,2019-04-19T07:04:54Z,2019-04-19T07:04:54Z,ELLIE SHOES E-511-BUCKLEUP 5 HEEL STRET,ELLIE,SHOES,SILVER PU,72.94,72.94,FALSE,SILVER PU,ONLINE ONLY,12
6020,2019-04-19T07:04:54Z,2019-04-19T07:04:54Z,WOMEN S PLEASER DELIGHT 2019-3 OPEN-TOE,PLEASER,SHOES,BLACK FAUX LEATHER/BLACK MATTE,97.95,97.95,TRUE,BLACK FAUX LEATHER/BLACK MATTE,ONLINE ONLY,5
6021,2019-04-19T07:04:54Z,2019-04-19T07:04:54Z,WOMEN S PLEASER DELIGHT 2019-3 OPEN-TOE,PLEASER,SHOES,NEON HOT PINK FAUX LEATHER/NEO,54.81,54.81,TRUE,NEON HOT PINK FAUX LEATHER/NEO,ONLINE ONLY: 7% OFF,8
6022,2019-04-19T07:04:20Z,2019-04-19T07:04:20Z,BRINLEY CO. WOMENS COMFORT EXTRA WIDE C,BRINLEY CO.,SHOES,BROWN,59.99,59.99,TRUE,BROWN,WAS 99.99,8
6023,2019-04-19T07:04:20Z,2019-04-19T07:04:20Z,BRINLEY CO. WOMENS COMFORT EXTRA WIDE C,BRINLEY CO.,SHOES,CHESTNUT,59.99,59.99,TRUE,CHESTNUT,WAS 99.99,12
6024,2019-04-19T07:04:20Z,2019-04-19T07:04:20Z,BRINLEY CO. WOMENS COMFORT EXTRA WIDE C,BRINLEY CO.,SHOES,BLACK,59.99,59.99,TRUE,BLACK,WAS 99.99,6
6025,2019-04-19T07:04:20Z,2019-04-19T07:04:20Z,WOMEN S DEMONIA CREEPER 216 CREEPER,DEMONIA,SHOES,BABY PINK VEGAN SUEDE,51.09,51.09,TRUE,BABY PINK VEGAN SUEDE,ONLINE ONLY,7
6026,2019-04-19T07:04:20Z,2019-04-19T07:04:20Z,BRINLEY CO. WOMENS COMFORT EXTRA WIDE C,BRINLEY CO.,SHOES,OLIVE,59.99,59.99,TRUE,OLIVE,WAS 99.99,8
6027,2019-04-19T07:04:20Z,2019-04-19T07:04:20Z,WOMEN S DEMONIA CREEPER 216 CREEPER,DEMONIA,SHOES,BABY PINK VEGAN SUEDE,51.09,51.09,TRUE,BABY PINK VEGAN SUEDE,ONLINE ONLY,10
6028,2019-04-19T07:04:20Z,2019-04-19T07:04:20Z,BRINLEY CO. WOMENS COMFORT EXTRA WIDE C,BRINLEY CO.,SHOES,BLACK,59.99,59.99,TRUE,BLACK,WAS 99.99,8
6029,2019-04-19T07:04:20Z,2019-04-19T07:04:20Z,BRINLEY CO. WOMENS COMFORT EXTRA WIDE C,BRINLEY CO.,SHOES,BLACK,59.99,59.99,FALSE,BLACK,WAS 99.99,7.5
6030,2019-04-19T07:04:20Z,2019-04-19T07:04:20Z,BRINLEY CO. WOMENS COMFORT EXTRA WIDE C,BRINLEY CO.,SHOES,OLIVE,59.99,59.99,TRUE,OLIVE,WAS 99.99,6
6031,2019-04-19T07:04:20Z,2019-04-19T07:04:20Z,BRINLEY CO. WOMENS COMFORT EXTRA WIDE C,BRINLEY CO.,SHOES,GREY,59.99,59.99,TRUE,GREY,WAS 99.99,6.5
