cncode,yr,deflator,weight,age,hhsize,male,married,literate,yedu,urban,labor,haccount,hloan_rec,own_house,yhtot,d_labor1,d_labor2,d_labor3,d_age1,d_age2,d_age3,d_age4,yhtot_usd
ALB,2002,0.006499957,241,53,5,1,1,1,12,0,1,,,1,0,1,0,0,0,0,1,0,0
ALB,2002,0.006499957,178,26,1,0,0,1,12,1,1,,,0,0,1,0,0,0,1,0,0,0
ALB,2002,0.006499957,296,50,4,1,1,1,17,1,1,,,1,413000,1,0,0,0,0,1,0,2684.482178
ALB,2002,0.006499957,93,37,4,1,1,1,8,0,1,,,1,0,1,0,0,0,1,0,0,0
ALB,2002,0.006499957,178,37,4,1,1,1,8,1,1,,,1,120000,1,0,0,0,1,0,0,779.994812
ALB,2002,0.006499957,143,53,6,1,1,1,8,1,2,,,1,0,0,1,0,0,0,1,0,0
ALB,2002,0.006499957,170,47,4,1,1,1,17,1,1,,,1,649000,1,0,0,0,0,1,0,4218.472168
ALB,2002,0.006499957,41,30,5,1,1,1,8,1,1,,,1,260000,1,0,0,0,1,0,0,1689.98877
ALB,2002,0.006499957,241,69,3,1,0,1,4,0,1,,,1,0,1,0,0,0,0,0,1,0
ALB,2002,0.006499957,143,78,4,0,0,0,,1,3,,,1,341000,0,0,1,0,0,0,1,2216.485352
ALB,2002,0.006499957,93,72,9,1,1,1,4,0,3,,,1,0,0,0,1,0,0,0,1,0
ALB,2002,0.006499957,296,69,3,1,1,1,8,1,3,,,1,156000,0,0,1,0,0,0,1,1013.993286
ALB,2002,0.006499957,241,73,7,1,1,0,,0,3,,,1,0,0,0,1,0,0,0,1,0
ALB,2002,0.006499957,93,61,4,1,1,1,4,0,3,,,1,0,0,0,1,0,0,0,1,0
ALB,2002,0.006499957,158,43,2,1,1,1,17,1,1,,,1,366000,1,0,0,0,0,1,0,2378.984131
ALB,2002,0.006499957,178,38,5,1,1,1,10,1,1,,,0,0,1,0,0,0,1,0,0,0
ALB,2002,0.006499957,93,45,5,1,1,1,4,0,1,,,1,0,1,0,0,0,0,1,0,0
ALB,2002,0.006499957,93,87,12,1,1,0,,0,3,,,1,0,0,0,1,0,0,0,1,0
ALB,2002,0.006499957,93,53,10,1,1,1,8,0,3,,,1,96000,0,0,1,0,0,1,0,623.9958496
ALB,2002,0.006499957,93,22,3,1,0,1,8,0,1,,,1,0,1,0,0,0,1,0,0,0
ALB,2002,0.006499957,178,69,2,1,1,1,4,1,3,,,1,0,0,0,1,0,0,0,1,0
ALB,2002,0.006499957,275,44,3,0,0,1,8,1,1,,,1,5000,1,0,0,0,0,1,0,32.49978256
ALB,2002,0.006499957,93,65,6,1,1,1,12,0,1,,,0,120000,1,0,0,0,0,0,1,779.994812
ALB,2002,0.006499957,412,40,4,1,1,1,12,0,1,,,1,360000,1,0,0,0,0,1,0,2339.984375
ALB,2002,0.006499957,241,58,6,1,1,1,8,0,1,,,1,0,1,0,0,0,0,1,0,0
ALB,2002,0.006499957,184,49,6,1,1,1,8,1,1,,,1,72000,1,0,0,0,0,1,0,467.9968872
ALB,2002,0.006499957,412,32,4,1,1,1,8,0,1,,,1,0,1,0,0,0,1,0,0,0
ALB,2002,0.006499957,412,78,1,0,0,1,0,0,3,,,1,0,0,0,1,0,0,0,1,0
ALB,2002,0.006499957,412,59,6,1,1,1,12,0,3,,,1,120000,0,0,1,0,0,1,0,779.994812
ALB,2002,0.006499957,140,68,2,0,0,1,,1,3,,,1,234000,0,0,1,0,0,0,1,1520.989868
ALB,2002,0.006499957,189,41,4,1,1,1,11,1,1,,,1,0,1,0,0,0,0,1,0,0
ALB,2002,0.006499957,93,67,6,1,1,0,,0,1,,,1,0,1,0,0,0,0,0,1,0
ALB,2002,0.006499957,318,45,6,1,1,1,10,1,1,,,1,420000,1,0,0,0,0,1,0,2729.981934
ALB,2002,0.006499957,412,54,3,1,1,1,15,0,1,,,1,0,1,0,0,0,0,1,0,0
ALB,2002,0.006499957,93,42,3,1,1,1,4,0,1,,,1,0,1,0,0,0,0,1,0,0
ALB,2002,0.006499957,140,38,3,1,1,1,15,1,1,,,1,276000,1,0,0,0,1,0,0,1793.988037
ALB,2002,0.006499957,140,50,5,1,1,1,17,1,1,,,1,1201000,1,0,0,0,0,1,0,7806.448242
ALB,2002,0.006499957,296,48,6,1,1,1,12,1,1,,,1,195000,1,0,0,0,0,1,0,1267.491577
ALB,2002,0.006499957,140,50,4,1,1,1,10,1,1,,,1,585000,1,0,0,0,0,1,0,3802.474854
ALB,2002,0.006499957,184,40,4,1,1,1,15,1,1,,,1,0,1,0,0,0,0,1,0,0
ALB,2002,0.006499957,412,46,6,1,1,1,4,0,1,,,1,0,1,0,0,0,0,1,0,0
ALB,2002,0.006499957,41,50,3,1,1,1,15,1,1,,,1,118000,1,0,0,0,0,1,0,766.9949341
ALB,2002,0.006499957,412,47,5,1,1,1,8,0,1,,,1,108000,1,0,0,0,0,1,0,701.9953613
ALB,2002,0.006499957,412,44,5,0,0,1,8,0,1,,,1,0,1,0,0,0,0,1,0,0
ALB,2002,0.006499957,41,39,5,1,1,1,15,1,2,,,1,0,0,1,0,0,1,0,0,0
ALB,2002,0.006499957,241,55,5,1,1,1,4,0,1,,,1,0,1,0,0,0,0,1,0,0
ALB,2002,0.006499957,241,50,4,1,1,1,8,0,1,,,1,0,1,0,0,0,0,1,0,0
ALB,2002,0.006499957,170,37,7,1,1,1,8,1,1,,,1,348000,1,0,0,0,1,0,0,2261.984863
ALB,2002,0.006499957,189,53,3,1,1,1,12,1,1,,,1,0,1,0,0,0,0,1,0,0
ALB,2002,0.006499957,93,30,4,1,1,1,12,0,1,,,0,0,1,0,0,0,1,0,0,0
ALB,2002,0.006499957,412,40,4,1,1,1,8,0,2,,,1,0,0,1,0,0,0,1,0,0
ALB,2002,0.006499957,41,53,5,1,1,1,12,1,1,,,1,252000,1,0,0,0,0,1,0,1637.989136
ALB,2002,0.006499957,170,30,4,0,1,1,8,1,3,,,1,0,0,0,1,0,1,0,0,0
ALB,2002,0.006499957,241,66,3,1,1,1,10,0,1,,,1,0,1,0,0,0,0,0,1,0
ALB,2002,0.006499957,241,78,8,1,1,1,8,0,3,,,1,300000,0,0,1,0,0,0,1,1949.987061
ALB,2002,0.006499957,241,46,5,1,1,1,8,0,1,,,1,0,1,0,0,0,0,1,0,0
ALB,2002,0.006499957,241,64,5,0,0,1,8,0,3,,,1,0,0,0,1,0,0,0,1,0
ALB,2002,0.006499957,296,36,4,1,1,1,8,1,2,,,0,0,0,1,0,0,1,0,0,0
ALB,2002,0.006499957,412,51,6,1,1,1,8,0,1,,,1,0,1,0,0,0,0,1,0,0
ALB,2002,0.006499957,318,81,5,1,0,0,,1,3,,,1,240000,0,0,1,0,0,0,1,1559.989624
ALB,2002,0.006499957,41,48,5,1,1,1,12,1,1,,,1,390200,1,0,0,0,0,1,0,2536.283203
ALB,2002,0.006499957,275,63,2,1,1,1,10,1,3,,,1,0,0,0,1,0,0,0,1,0
ALB,2002,0.006499957,241,44,6,1,1,1,10,0,1,,,1,362000,1,0,0,0,0,1,0,2352.984375
ALB,2002,0.006499957,93,66,7,1,1,1,8,0,1,,,1,357000,1,0,0,0,0,0,1,2320.484619
ALB,2002,0.006499957,274,56,4,1,1,1,17,1,1,,,1,442000,1,0,0,0,0,1,0,2872.980957
ALB,2002,0.006499957,93,39,4,1,1,1,12,0,1,,,1,0,1,0,0,0,1,0,0,0
ALB,2002,0.006499957,241,74,5,1,1,0,,0,3,,,1,0,0,0,1,0,0,0,1,0
ALB,2002,0.006499957,318,42,5,1,1,1,17,1,1,,,1,305000,1,0,0,0,0,1,0,1982.486816
ALB,2002,0.006499957,412,41,5,1,1,1,8,0,1,,,1,192000,1,0,0,0,0,1,0,1247.991699
ALB,2002,0.006499957,184,33,3,0,1,1,8,1,3,,,1,0,0,0,1,0,1,0,0,0
ALB,2002,0.006499957,241,32,11,1,1,1,8,0,1,,,1,0,1,0,0,0,1,0,0,0
ALB,2002,0.006499957,93,38,5,1,1,1,15,0,1,,,1,250000,1,0,0,0,1,0,0,1624.989258
ALB,2002,0.006499957,412,41,4,1,1,1,15,0,1,,,1,250000,1,0,0,0,0,1,0,1624.989258
ALB,2002,0.006499957,241,37,5,1,1,1,15,0,1,,,1,0,1,0,0,0,1,0,0,0
ALB,2002,0.006499957,41,38,4,0,1,1,8,1,2,,,1,0,0,1,0,0,1,0,0,0
ALB,2002,0.006499957,276,67,4,0,0,1,8,1,3,,,1,0,0,0,1,0,0,0,1,0
ALB,2002,0.006499957,412,26,3,1,1,1,8,0,1,,,1,0,1,0,0,0,1,0,0,0
ALB,2002,0.006499957,41,43,6,1,1,1,17,1,2,,,1,152000,0,1,0,0,0,1,0,987.9934082
ALB,2002,0.006499957,140,47,4,1,1,1,17,1,1,,,1,416000,1,0,0,0,0,1,0,2703.981934
ALB,2002,0.006499957,158,46,2,1,1,1,10,1,1,,,1,0,1,0,0,0,0,1,0,0
ALB,2002,0.006499957,158,44,5,1,1,1,17,1,1,,,1,740000,1,0,0,0,0,1,0,4809.968262
ALB,2002,0.006499957,241,60,2,1,1,1,17,0,3,,,1,0,0,0,1,0,0,0,1,0
ALB,2002,0.006499957,241,66,2,1,1,1,4,0,3,,,1,0,0,0,1,0,0,0,1,0
ALB,2002,0.006499957,93,43,7,1,1,1,15,0,1,,,1,0,1,0,0,0,0,1,0,0
ALB,2002,0.006499957,93,46,4,1,1,1,17,0,1,,,1,164000,1,0,0,0,0,1,0,1065.99292
ALB,2002,0.006499957,93,69,6,0,0,0,,0,3,,,1,0,0,0,1,0,0,0,1,0
ALB,2002,0.006499957,184,72,2,1,1,1,17,1,3,,,1,0,0,0,1,0,0,0,1,0
ALB,2002,0.006499957,178,57,5,1,1,1,8,1,1,,,1,0,1,0,0,0,0,1,0,0
ALB,2002,0.006499957,93,42,5,1,1,1,8,0,1,,,1,0,1,0,0,0,0,1,0,0
ALB,2002,0.006499957,274,34,6,1,1,1,12,1,1,,,1,0,1,0,0,0,1,0,0,0
ALB,2002,0.006499957,276,32,3,1,1,1,8,1,1,,,1,0,1,0,0,0,1,0,0,0
ALB,2002,0.006499957,93,47,6,1,1,1,8,0,1,,,1,0,1,0,0,0,0,1,0,0
ALB,2002,0.006499957,241,46,4,0,0,1,8,0,1,,,1,60000,1,0,0,0,0,1,0,389.997406
ALB,2002,0.006499957,241,38,5,1,1,1,8,0,2,,,1,0,0,1,0,0,1,0,0,0
ALB,2002,0.006499957,41,51,4,1,1,1,17,1,1,,,1,446000,1,0,0,0,0,1,0,2898.980713
ALB,2002,0.006499957,93,81,6,1,1,1,4,0,3,,,1,255000,0,0,1,0,0,0,1,1657.489014
ALB,2002,0.006499957,241,51,3,0,0,1,4,0,1,,,1,36000,1,0,0,0,0,1,0,233.9984436
ALB,2002,0.006499957,412,67,2,1,1,1,4,0,1,,,1,0,1,0,0,0,0,0,1,0
ALB,2002,0.006499957,241,77,6,0,0,0,,0,3,,,1,98000,0,0,1,0,0,0,1,636.9957886
ALB,2002,0.006499957,412,49,5,0,0,1,4,0,3,,,1,0,0,0,1,0,0,1,0,0
ALB,2002,0.006499957,93,33,4,1,1,1,8,0,1,,,1,0,1,0,0,0,1,0,0,0
ALB,2002,0.006499957,184,34,4,1,1,1,8,1,1,,,1,851000,1,0,0,0,1,0,0,5531.463379
ALB,2002,0.006499957,178,49,4,1,1,1,12,1,1,,,0,208000,1,0,0,0,0,1,0,1351.990967
ALB,2002,0.006499957,41,54,5,1,1,1,8,1,1,,,1,0,1,0,0,0,0,1,0,0
ALB,2002,0.006499957,178,45,6,1,1,1,15,1,1,,,1,1688000,1,0,0,0,0,1,0,10971.92676
ALB,2002,0.006499957,412,59,4,1,1,1,8,0,1,,,1,0,1,0,0,0,0,1,0,0
ALB,2002,0.006499957,318,53,3,1,1,1,15,1,2,,,1,190000,0,1,0,0,0,1,0,1234.991821
ALB,2002,0.006499957,184,72,3,1,1,1,2,1,3,,,1,0,0,0,1,0,0,0,1,0
ALB,2002,0.006499957,412,42,4,1,1,1,8,0,1,,,1,0,1,0,0,0,0,1,0,0
ALB,2002,0.006499957,241,39,4,1,1,1,12,0,1,,,1,250000,1,0,0,0,1,0,0,1624.989258
ALB,2002,0.006499957,93,29,5,1,1,1,15,0,1,,,1,0,1,0,0,0,1,0,0,0
ALB,2002,0.006499957,41,40,4,1,1,1,12,1,3,,,1,0,0,0,1,0,0,1,0,0
ALB,2002,0.006499957,158,46,4,1,1,1,12,1,1,,,1,483000,1,0,0,0,0,1,0,3139.479248
ALB,2002,0.006499957,158,41,6,1,1,1,8,1,1,,,0,120000,1,0,0,0,0,1,0,779.994812
ALB,2002,0.006499957,41,43,6,1,1,1,8,1,2,,,1,0,0,1,0,0,0,1,0,0
ALB,2002,0.006499957,412,45,8,1,1,1,8,0,1,,,1,144000,1,0,0,0,0,1,0,935.9937744
ALB,2002,0.006499957,274,30,4,1,1,1,8,1,1,,,1,180000,1,0,0,0,1,0,0,1169.992188
ALB,2002,0.006499957,412,69,5,1,1,0,,0,3,,,1,0,0,0,1,0,0,0,1,0
ALB,2002,0.006499957,140,66,4,1,1,1,17,1,3,,,1,0,0,0,1,0,0,0,1,0
ALB,2002,0.006499957,274,61,5,1,1,1,15,1,3,,,1,361000,0,0,1,0,0,0,1,2346.484375
ALB,2002,0.006499957,93,34,4,1,1,1,8,0,3,,,0,0,0,0,1,0,1,0,0,0
ALB,2002,0.006499957,170,47,5,1,1,1,15,1,1,,,1,180000,1,0,0,0,0,1,0,1169.992188
ALB,2002,0.006499957,41,33,5,1,1,1,8,1,1,,,0,104000,1,0,0,0,1,0,0,675.9954834
ALB,2002,0.006499957,140,59,6,1,1,1,17,1,1,,,1,396600,1,0,0,0,0,1,0,2577.882813
ALB,2002,0.006499957,412,52,7,1,1,1,8,0,1,,,1,0,1,0,0,0,0,1,0,0
ALB,2002,0.006499957,93,50,3,1,1,1,15,0,1,,,1,0,1,0,0,0,0,1,0,0
ALB,2002,0.006499957,178,73,2,1,1,0,,1,3,,,1,0,0,0,1,0,0,0,1,0
ALB,2002,0.006499957,93,39,7,1,1,1,8,0,1,,,1,0,1,0,0,0,1,0,0,0
ALB,2002,0.006499957,93,35,6,0,1,1,15,0,1,,,0,0,1,0,0,0,1,0,0,0
ALB,2002,0.006499957,140,64,5,1,1,1,15,1,3,,,1,289000,0,0,1,0,0,0,1,1878.487549
ALB,2002,0.006499957,241,49,5,1,1,1,8,0,1,,,1,0,1,0,0,0,0,1,0,0
ALB,2002,0.006499957,412,58,5,1,1,1,8,0,1,,,1,0,1,0,0,0,0,1,0,0
ALB,2002,0.006499957,318,30,4,1,1,1,9,1,1,,,0,720000,1,0,0,0,1,0,0,4679.96875
ALB,2002,0.006499957,412,39,6,1,1,1,8,0,1,,,1,0,1,0,0,0,1,0,0,0
ALB,2002,0.006499957,41,82,1,0,0,0,,1,3,,,1,0,0,0,1,0,0,0,1,0
ALB,2002,0.006499957,275,32,4,1,1,1,12,1,1,,,1,262000,1,0,0,0,1,0,0,1702.988647
ALB,2002,0.006499957,140,42,4,1,1,1,17,1,1,,,1,1560000,1,0,0,0,0,1,0,10139.93262
ALB,2002,0.006499957,241,44,4,0,0,1,8,0,1,,,1,0,1,0,0,0,0,1,0,0
ALB,2002,0.006499957,93,29,3,1,1,1,15,0,1,,,1,0,1,0,0,0,1,0,0,0
ALB,2002,0.006499957,93,66,7,1,0,1,8,0,3,,,1,169000,0,0,1,0,0,0,1,1098.492676
ALB,2002,0.006499957,93,41,4,1,0,1,8,0,1,,,1,0,1,0,0,0,0,1,0,0
ALB,2002,0.006499957,158,34,4,1,1,1,12,1,1,,,1,1250000,1,0,0,0,1,0,0,8124.945801
ALB,2002,0.006499957,274,39,5,1,1,1,8,1,2,,,0,0,0,1,0,0,1,0,0,0
ALB,2002,0.006499957,184,53,5,1,1,1,15,1,1,,,1,0,1,0,0,0,0,1,0,0
ALB,2002,0.006499957,158,51,4,1,1,1,8,1,1,,,1,300000,1,0,0,0,0,1,0,1949.987061
ALB,2002,0.006499957,241,39,5,0,1,1,8,0,1,,,1,0,1,0,0,0,1,0,0,0
ALB,2002,0.006499957,93,61,5,1,1,1,10,0,1,,,1,270000,1,0,0,0,0,0,1,1754.988403
ALB,2002,0.006499957,189,59,4,1,1,1,17,1,1,,,1,300000,1,0,0,0,0,1,0,1949.987061
ALB,2002,0.006499957,184,44,3,1,1,1,8,1,1,,,1,0,1,0,0,0,0,1,0,0
ALB,2002,0.006499957,41,32,5,1,1,1,8,1,2,,,1,0,0,1,0,0,1,0,0,0
ALB,2002,0.006499957,158,32,2,1,1,1,17,1,1,,,1,312000,1,0,0,0,1,0,0,2027.986572
ALB,2002,0.006499957,41,48,6,1,1,1,12,1,1,,,1,277800,1,0,0,0,0,1,0,1805.687988
ALB,2002,0.006499957,412,73,6,1,1,1,0,0,1,,,1,0,1,0,0,0,0,0,1,0
ALB,2002,0.006499957,93,68,5,1,0,1,8,0,1,,,1,0,1,0,0,0,0,0,1,0
ALB,2002,0.006499957,412,30,3,1,1,1,10,0,1,,,0,0,1,0,0,0,1,0,0,0
ALB,2002,0.006499957,93,33,4,1,1,1,8,0,3,,,1,0,0,0,1,0,1,0,0,0
ALB,2002,0.006499957,241,34,4,1,1,1,8,0,1,,,1,0,1,0,0,0,1,0,0,0
ALB,2002,0.006499957,275,40,4,1,1,1,12,1,1,,,1,0,1,0,0,0,0,1,0,0
ALB,2002,0.006499957,140,49,4,1,1,1,12,1,1,,,1,260000,1,0,0,0,0,1,0,1689.98877
ALB,2002,0.006499957,412,69,3,0,0,0,,0,3,,,1,0,0,0,1,0,0,0,1,0
ALB,2002,0.006499957,170,64,2,1,1,1,4,1,3,,,0,0,0,0,1,0,0,0,1,0
ALB,2002,0.006499957,412,30,4,1,1,1,8,0,2,,,1,0,0,1,0,0,1,0,0,0
ALB,2002,0.006499957,143,41,4,1,1,1,17,1,1,,,1,380000,1,0,0,0,0,1,0,2469.983643
ALB,2002,0.006499957,170,38,5,1,1,1,12,1,1,,,0,324000,1,0,0,0,1,0,0,2105.986084
ALB,2002,0.006499957,189,60,2,1,1,1,8,1,1,,,1,0,1,0,0,0,0,0,1,0
ALB,2002,0.006499957,41,58,3,1,1,1,4,1,3,,,1,0,0,0,1,0,0,1,0,0
ALB,2002,0.006499957,170,38,4,1,1,1,17,1,1,,,1,179000,1,0,0,0,1,0,0,1163.49231
ALB,2002,0.006499957,93,47,8,1,1,1,4,0,1,,,1,0,1,0,0,0,0,1,0,0
ALB,2002,0.006499957,41,29,4,1,1,1,8,1,1,,,1,226000,1,0,0,0,1,0,0,1468.990234
ALB,2002,0.006499957,241,34,6,1,1,1,8,0,1,,,1,360000,1,0,0,0,1,0,0,2339.984375
ALB,2002,0.006499957,241,54,7,1,1,1,15,0,1,,,1,0,1,0,0,0,0,1,0,0
ALB,2002,0.006499957,158,74,5,0,0,1,0,1,3,,,1,816000,0,0,1,0,0,0,1,5303.964844
ALB,2002,0.006499957,170,36,4,0,0,1,8,1,2,,,1,0,0,1,0,0,1,0,0,0
ALB,2002,0.006499957,93,40,5,1,1,1,8,0,1,,,1,190000,1,0,0,0,0,1,0,1234.991821
ALB,2002,0.006499957,93,44,8,1,1,1,8,0,1,,,1,245000,1,0,0,0,0,1,0,1592.48938
ALB,2002,0.006499957,412,69,4,1,1,1,4,0,1,,,1,0,1,0,0,0,0,0,1,0
ALB,2002,0.006499957,241,36,5,0,1,1,8,0,1,,,1,0,1,0,0,0,1,0,0,0
ALB,2002,0.006499957,41,42,4,1,1,1,17,1,1,,,0,0,1,0,0,0,0,1,0,0
ALB,2002,0.006499957,41,46,4,1,1,1,15,1,1,,,1,288000,1,0,0,0,0,1,0,1871.987549
ALB,2002,0.006499957,274,58,4,1,1,1,15,1,1,,,1,353000,1,0,0,0,0,1,0,2294.484863
ALB,2002,0.006499957,140,78,5,0,0,0,,1,3,,,1,300000,0,0,1,0,0,0,1,1949.987061
ALB,2002,0.006499957,41,53,6,1,1,1,10,1,1,,,1,130000,1,0,0,0,0,1,0,844.9943848
ALB,2002,0.006499957,41,51,5,1,1,1,10,1,1,,,1,234200,1,0,0,0,0,1,0,1522.289917
ALB,2002,0.006499957,170,44,4,1,1,1,12,1,1,,,1,682000,1,0,0,0,0,1,0,4432.970703
ALB,2002,0.006499957,170,38,5,1,1,1,12,1,2,,,1,0,0,1,0,0,1,0,0,0
ALB,2002,0.006499957,178,63,5,1,1,1,8,1,3,,,1,0,0,0,1,0,0,0,1,0
ALB,2002,0.006499957,158,49,5,1,1,1,12,1,1,,,1,182000,1,0,0,0,0,1,0,1182.992188
ALB,2002,0.006499957,41,28,4,1,1,1,8,1,3,,,1,0,0,0,1,0,1,0,0,0
ALB,2002,0.006499957,318,45,3,1,1,1,11,1,1,,,1,336000,1,0,0,0,0,1,0,2183.985596
ALB,2002,0.006499957,170,32,4,1,1,1,8,1,1,,,1,240000,1,0,0,0,1,0,0,1559.989624
ALB,2002,0.006499957,158,76,3,1,1,1,17,1,3,,,1,0,0,0,1,0,0,0,1,0
ALB,2002,0.006499957,276,63,6,1,1,1,4,1,1,,,1,0,1,0,0,0,0,0,1,0
ALB,2002,0.006499957,41,77,5,1,1,0,,1,3,,,1,0,0,0,1,0,0,0,1,0
ALB,2002,0.006499957,170,40,4,1,1,1,17,1,1,,,1,1002200,1,0,0,0,0,1,0,6514.256836
ALB,2002,0.006499957,275,43,2,1,1,1,8,1,1,,,0,240000,1,0,0,0,0,1,0,1559.989624
ALB,2002,0.006499957,93,71,5,1,1,1,8,0,3,,,1,120400,0,0,1,0,0,0,1,782.5947876
ALB,2002,0.006499957,178,63,5,0,0,1,8,1,3,,,1,0,0,0,1,0,0,0,1,0
ALB,2002,0.006499957,241,67,7,1,1,1,8,0,1,,,1,0,1,0,0,0,0,0,1,0
ALB,2002,0.006499957,184,64,5,1,1,1,10,1,3,,,1,285000,0,0,1,0,0,0,1,1852.487671
ALB,2002,0.006499957,93,48,6,1,1,1,8,0,1,,,1,0,1,0,0,0,0,1,0,0
ALB,2002,0.006499957,93,60,5,1,1,1,4,0,1,,,1,0,1,0,0,0,0,0,1,0
ALB,2002,0.006499957,241,49,5,1,1,1,15,0,1,,,1,0,1,0,0,0,0,1,0,0
ALB,2002,0.006499957,93,65,2,0,0,1,4,0,3,,,1,0,0,0,1,0,0,0,1,0
ALB,2002,0.006499957,184,48,3,0,0,1,8,1,1,,,1,250000,1,0,0,0,0,1,0,1624.989258
ALB,2002,0.006499957,241,61,7,1,1,1,4,0,1,,,1,0,1,0,0,0,0,0,1,0
ALB,2002,0.006499957,412,43,6,1,1,1,8,0,1,,,1,0,1,0,0,0,0,1,0,0
ALB,2002,0.006499957,158,34,4,1,1,1,15,1,1,,,1,360000,1,0,0,0,1,0,0,2339.984375
ALB,2002,0.006499957,412,44,6,1,1,1,12,0,1,,,1,130000,1,0,0,0,0,1,0,844.9943848
ALB,2002,0.006499957,93,65,5,1,1,1,8,0,1,,,1,0,1,0,0,0,0,0,1,0
ALB,2002,0.006499957,41,41,4,1,1,1,17,1,1,,,1,0,1,0,0,0,0,1,0,0
ALB,2002,0.006499957,41,65,5,1,1,1,15,1,3,,,1,0,0,0,1,0,0,0,1,0
ALB,2002,0.006499957,412,47,5,1,1,1,8,0,1,,,1,0,1,0,0,0,0,1,0,0
ALB,2002,0.006499957,296,59,3,0,0,1,17,1,3,,,1,0,0,0,1,0,0,1,0,0
ALB,2002,0.006499957,296,67,1,1,0,1,17,1,3,,,1,0,0,0,1,0,0,0,1,0
ALB,2002,0.006499957,412,60,4,1,1,1,0,0,1,,,1,0,1,0,0,0,0,0,1,0
ALB,2002,0.006499957,178,29,3,0,0,1,15,1,1,,,0,121000,1,0,0,0,1,0,0,786.494751
ALB,2002,0.006499957,241,92,10,1,1,0,,0,3,,,1,0,0,0,1,0,0,0,1,0
ALB,2002,0.006499957,93,38,6,1,1,1,8,0,1,,,1,0,1,0,0,0,1,0,0,0
ALB,2002,0.006499957,178,31,3,0,1,1,15,1,3,,,1,0,0,0,1,0,1,0,0,0
ALB,2002,0.006499957,412,69,2,1,1,1,4,0,3,,,1,0,0,0,1,0,0,0,1,0
ALB,2002,0.006499957,412,39,5,1,1,1,8,0,1,,,1,0,1,0,0,0,1,0,0,0
ALB,2002,0.006499957,275,39,5,1,1,1,12,1,1,,,1,0,1,0,0,0,1,0,0,0
ALB,2002,0.006499957,140,38,4,1,1,1,17,1,1,,,1,1430000,1,0,0,0,1,0,0,9294.938477
ALB,2002,0.006499957,276,50,4,1,1,1,12,1,1,,,1,0,1,0,0,0,0,1,0,0
ALB,2002,0.006499957,93,33,8,1,1,1,8,0,1,,,1,0,1,0,0,0,1,0,0,0
ALB,2002,0.006499957,241,64,4,0,0,0,,0,3,,,1,0,0,0,1,0,0,0,1,0
ALB,2002,0.006499957,158,57,4,1,1,1,17,1,2,,,1,360000,0,1,0,0,0,1,0,2339.984375
ALB,2002,0.006499957,93,39,7,1,1,1,8,0,2,,,1,0,0,1,0,0,1,0,0,0
ALB,2002,0.006499957,412,35,7,1,1,1,12,0,1,,,1,0,1,0,0,0,1,0,0,0
ALB,2002,0.006499957,275,44,5,1,1,1,17,1,1,,,1,245000,1,0,0,0,0,1,0,1592.48938
ALB,2002,0.006499957,140,47,4,1,1,1,10,1,1,,,1,456000,1,0,0,0,0,1,0,2963.980225
ALB,2002,0.006499957,178,65,6,1,1,1,8,1,1,,,1,0,1,0,0,0,0,0,1,0
ALB,2002,0.006499957,41,85,3,1,1,1,4,1,3,,,1,0,0,0,1,0,0,0,1,0
ALB,2002,0.006499957,412,58,5,1,1,1,6,0,1,,,1,240000,1,0,0,0,0,1,0,1559.989624
ALB,2002,0.006499957,93,49,8,1,1,1,8,0,1,,,1,0,1,0,0,0,0,1,0,0
ALB,2002,0.006499957,93,58,2,0,0,1,8,0,1,,,1,0,1,0,0,0,0,1,0,0
ALB,2002,0.006499957,184,38,4,1,1,1,8,1,1,,,1,120000,1,0,0,0,1,0,0,779.994812
ALB,2002,0.006499957,241,55,4,1,1,1,4,0,1,,,1,240000,1,0,0,0,0,1,0,1559.989624
ALB,2002,0.006499957,296,36,4,1,1,1,12,1,1,,,1,264000,1,0,0,0,1,0,0,1715.988647
ALB,2002,0.006499957,93,55,7,1,1,1,8,0,3,,,1,0,0,0,1,0,0,1,0,0
ALB,2002,0.006499957,241,72,7,1,1,1,8,0,1,,,1,120000,1,0,0,0,0,0,1,779.994812
ALB,2002,0.006499957,276,59,5,1,1,0,1,1,3,,,1,150000,0,0,1,0,0,1,0,974.9935303
ALB,2002,0.006499957,140,38,5,0,1,1,12,1,3,,,0,0,0,0,1,0,1,0,0,0
ALB,2002,0.006499957,189,31,3,1,1,1,8,1,1,,,1,144000,1,0,0,0,1,0,0,935.9937744
ALB,2002,0.006499957,158,82,2,1,1,1,17,1,3,,,1,0,0,0,1,0,0,0,1,0
ALB,2002,0.006499957,241,65,6,1,0,1,8,0,1,,,1,0,1,0,0,0,0,0,1,0
ALB,2002,0.006499957,158,62,4,1,1,1,17,1,1,,,1,1720000,1,0,0,0,0,0,1,11179.92578
ALB,2002,0.006499957,93,61,7,1,1,1,4,0,3,,,1,0,0,0,1,0,0,0,1,0
ALB,2002,0.006499957,276,37,5,1,1,1,15,1,3,,,0,0,0,0,1,0,1,0,0,0
ALB,2002,0.006499957,178,70,2,1,1,0,,1,3,,,1,0,0,0,1,0,0,0,1,0
ALB,2002,0.006499957,93,39,6,1,1,1,8,0,1,,,1,0,1,0,0,0,1,0,0,0
ALB,2002,0.006499957,170,76,6,0,0,1,4,1,3,,,1,0,0,0,1,0,0,0,1,0
